has_left,business_travel,department,education,education_field,employee_id,job_level,job_role,monthly_income,percent_salary_hike,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating
0,1,R&D,3,Medical,3711,3,SalesExec,54850,17,7,2,4,0,3,2,3,2,3,3
0,0,Sales,2,LifeSci,3712,1,SalesExec,43420,11,11,6,8,0,7,3,3,4,2,3
0,1,R&D,3,Medical,3713,2,HR,27820,19,13,5,13,9,9,1,4,3,3,3
1,1,R&D,1,Medical,3714,1,MfgDir,59800,11,28,2,7,4,3,1,4,4,3,3
1,0,R&D,4,Medical,3715,2,MfgDir,43810,15,11,1,1,0,0,1,1,4,2,3
1,2,Sales,3,Medical,3716,2,SalesExec,25720,13,10,3,10,4,7,3,2,3,3,3
0,1,Sales,2,Marketing,3717,1,SalesExec,38330,14,24,1,7,0,7,2,1,3,3,3
0,1,R&D,4,LifeSci,3718,3,HR,42440,13,8,3,3,0,2,4,2,3,3,3
1,2,R&D,4,LifeSci,3719,1,LabTech,65000,23,7,5,2,2,2,2,4,1,3,4
0,1,R&D,2,LifeSci,3720,1,Scientist,184300,12,10,5,3,1,2,2,4,4,3,3
0,1,R&D,3,Tech,3721,2,Scientist,16010,12,15,3,2,2,2,3,1,3,3,3
1,1,R&D,4,Medical,3722,2,Scientist,26940,16,2,3,2,2,2,1,3,3,3,3
0,0,R&D,4,Other,3723,1,SalesExec,31490,15,16,1,9,4,8,4,2,3,2,3
0,1,R&D,2,Tech,3724,1,Scientist,176390,13,6,0,5,1,3,4,1,3,3,3
0,0,R&D,3,LifeSci,3725,1,LabTech,23190,18,7,4,5,0,3,3,3,3,2,3
0,1,R&D,4,Tech,3726,2,Manager,116910,20,35,2,9,8,8,4,2,2,3,4
0,1,R&D,3,LifeSci,3727,3,LabTech,53240,19,20,2,3,1,2,1,3,2,1,3
0,1,R&D,4,LifeSci,3728,3,LabTech,167520,18,8,3,3,1,2,3,3,4,3,3
0,1,R&D,1,Other,3729,3,Scientist,52280,13,6,2,5,1,3,4,2,2,4,3
0,2,HR,3,Medical,3730,2,SalesExec,27000,14,5,2,4,0,3,4,1,3,3,3
0,1,R&D,4,LifeSci,3731,1,SalesRep,192460,15,15,5,13,3,12,4,1,3,3,3
0,1,Sales,2,Tech,3732,1,LabTech,25060,22,4,3,2,2,2,4,3,2,3,4
0,2,R&D,4,Medical,3733,1,SalesExec,60620,22,12,2,12,5,8,1,4,3,3,4
0,2,R&D,3,LifeSci,3734,5,MfgDir,43820,16,11,2,1,0,0,1,3,2,3,3
0,0,R&D,3,LifeSci,3735,1,MfgDir,21430,17,1,2,1,0,0,3,3,2,3,3
0,1,Sales,1,LifeSci,3736,3,Scientist,61620,14,13,5,12,2,8,2,3,2,2,3
0,1,R&D,3,Tech,3737,2,SalesExec,50940,15,29,5,8,0,7,3,2,3,3,3
0,2,R&D,4,Medical,3738,2,SalesRep,68770,20,16,3,14,6,9,2,1,2,3,4
1,2,R&D,3,Medical,3739,1,Scientist,22740,20,5,5,3,1,2,1,3,4,3,4
1,2,R&D,3,Medical,3740,5,Scientist,44340,17,7,1,5,0,0,1,2,1,3,3
1,1,R&D,1,Medical,3741,1,Scientist,62880,15,16,2,15,10,10,1,2,4,3,3
0,1,Sales,4,Other,3742,4,HealthRep,25530,14,1,4,1,0,0,4,3,3,2,3
1,2,Sales,3,LifeSci,3743,2,Scientist,76540,17,4,3,0,0,0,2,1,2,2,3
0,0,R&D,3,LifeSci,3744,2,Manager,51600,17,1,3,1,0,0,4,2,3,1,3
0,2,R&D,2,Medical,3745,2,Scientist,171590,22,16,1,2,2,2,2,3,2,2,4
0,1,Sales,2,LifeSci,3746,1,SalesExec,128080,13,10,6,10,0,4,3,3,3,3,3
0,1,R&D,2,LifeSci,3747,3,SalesExec,102210,19,6,2,5,1,3,3,3,4,3,3
0,1,Sales,3,Marketing,3748,2,Scientist,47790,14,4,6,3,1,2,4,3,3,3,3
0,1,R&D,2,LifeSci,3749,2,Scientist,37370,22,8,2,5,0,2,1,2,3,3,4
0,1,R&D,4,Medical,3750,2,SalesRep,23660,17,11,5,5,1,2,3,3,2,2,3
1,2,Sales,3,Marketing,3751,2,LabTech,17060,12,8,3,0,0,0,3,1,2,3,3
0,1,Sales,4,Marketing,3752,1,LabTech,163070,16,1,3,1,0,0,1,3,1,2,3
0,2,R&D,3,LifeSci,3753,2,SalesExec,59330,11,5,3,4,1,3,3,1,3,3,3
0,1,R&D,4,LifeSci,3754,1,Scientist,34240,11,10,3,3,1,2,3,1,3,3,3
0,2,R&D,1,Medical,3755,1,Scientist,40370,14,4,2,3,0,2,4,2,3,1,3
0,1,R&D,1,Tech,3756,2,LabTech,25590,11,8,3,8,1,7,3,2,2,2,3
0,1,R&D,4,LifeSci,3757,1,SalesExec,62010,15,14,2,0,0,0,4,3,3,2,3
0,1,R&D,3,LifeSci,3758,3,LabTech,44030,20,10,3,5,0,0,3,4,4,2,4
0,2,Sales,3,LifeSci,3759,4,Scientist,37610,12,26,3,14,1,12,2,4,3,2,3
1,1,R&D,3,LifeSci,3760,2,Scientist,109340,17,11,2,9,0,7,1,1,1,3,3
0,1,Sales,1,Marketing,3761,1,SalesRep,107610,11,24,5,20,14,17,4,1,4,2,3
0,1,Sales,1,Tech,3762,2,LabTech,51750,17,9,2,2,2,2,2,2,3,4,3
0,1,R&D,2,LifeSci,3763,3,MfgDir,138260,11,23,1,13,5,1,3,2,4,2,3
0,1,R&D,4,LifeSci,3764,2,Scientist,63340,14,11,2,11,3,3,4,2,1,4,3
0,1,R&D,4,Medical,3765,2,Manager,49360,19,5,2,4,1,2,1,3,3,2,3
1,1,R&D,3,Medical,3766,2,ResearchDir,47750,15,15,3,5,1,0,4,1,1,4,3
0,1,HR,3,HR,3767,2,MfgDir,28180,13,10,2,10,8,6,4,3,3,3,3
1,2,R&D,3,LifeSci,3768,2,HealthRep,25150,14,7,3,7,7,7,4,3,1,2,3
0,2,R&D,3,Medical,3769,1,Manager,23420,12,32,2,32,13,9,3,4,3,2,3
0,1,Sales,5,Marketing,3770,1,Scientist,41940,17,12,3,11,5,7,2,3,3,3,3
0,1,R&D,3,LifeSci,3771,1,MfgDir,106850,11,4,2,1,0,0,3,2,3,3,3
0,1,R&D,2,Medical,3772,1,Scientist,20220,12,10,1,10,3,7,1,4,3,3,3
0,1,R&D,3,Medical,3773,1,Manager,23140,13,9,5,7,0,7,3,1,3,4,3
0,1,R&D,1,LifeSci,3774,1,Scientist,42560,13,5,1,5,0,2,4,2,3,3,3
0,1,Sales,3,LifeSci,3775,3,LabTech,35800,20,8,1,5,0,3,4,4,3,2,4
0,2,HR,4,Tech,3776,2,MfgDir,31620,17,24,1,20,13,9,4,4,1,3,3
0,1,Sales,1,LifeSci,3777,1,MfgDir,65240,13,9,2,8,7,1,1,1,4,4,3
0,1,R&D,3,Medical,3778,2,MfgDir,28990,17,15,3,15,5,7,2,3,3,2,3
0,1,Sales,5,LifeSci,3779,1,MfgDir,52310,12,21,4,21,7,7,3,3,3,3,3
0,1,Sales,2,Marketing,3780,1,MfgDir,23560,13,2,5,1,0,0,3,1,3,3,3
0,0,R&D,3,Medical,3781,1,Scientist,28000,12,8,0,2,2,2,4,4,3,2,3
0,1,R&D,3,Medical,3782,3,LabTech,118360,22,10,2,10,7,7,1,2,3,4,4
0,1,R&D,1,LifeSci,3783,1,HealthRep,109030,11,6,3,5,4,2,2,3,3,4,3
0,1,R&D,4,Medical,3784,1,SalesExec,29730,22,12,0,7,2,5,4,2,3,4,4
0,1,Sales,3,Marketing,3785,4,Scientist,142750,18,7,5,3,1,2,3,4,2,2,3
0,1,R&D,4,Medical,3786,1,LabTech,55620,13,18,2,8,7,7,3,3,3,3,3
0,1,R&D,4,LifeSci,3787,2,HealthRep,45370,18,5,5,1,0,0,3,3,2,4,3
0,1,R&D,1,Medical,3788,1,HealthRep,76420,20,8,2,2,2,2,1,1,1,2,4
1,1,R&D,3,Other,3789,3,SalesExec,179240,13,10,2,10,6,7,2,1,3,3,3
0,2,Sales,3,Marketing,3790,1,MfgDir,52040,13,10,2,6,1,2,3,3,3,3,3
0,1,Sales,2,LifeSci,3791,1,SalesExec,22770,12,3,2,3,1,2,4,1,3,3,3
0,1,R&D,3,Tech,3792,5,ResearchDir,27950,13,9,4,4,1,3,3,2,3,3,3
1,1,R&D,3,Medical,3793,1,Scientist,25320,13,1,2,1,0,0,1,1,3,1,3
1,1,R&D,3,LifeSci,3794,2,Manager,25590,25,34,2,33,1,9,3,4,3,3,4
1,1,R&D,3,Medical,3795,3,SalesExec,49080,19,7,3,5,1,4,3,2,3,2,3
0,0,R&D,4,LifeSci,3796,5,Scientist,23800,13,9,5,6,1,2,4,1,2,3,3
0,1,R&D,5,LifeSci,3797,1,SalesExec,47650,12,10,4,8,7,6,3,1,2,3,3
0,1,R&D,3,LifeSci,3798,2,SalesExec,20440,11,1,2,1,0,0,1,4,1,3,3
0,1,R&D,1,Medical,3799,1,LabTech,26930,18,36,6,36,2,13,3,4,3,2,3
0,1,R&D,2,LifeSci,3800,2,Scientist,65860,18,9,3,2,2,1,2,4,2,3,3
0,1,R&D,3,LifeSci,3801,1,ResearchDir,32940,11,1,6,1,0,0,1,4,3,3,3
0,1,Sales,2,Marketing,3802,1,SalesExec,41710,23,10,4,9,7,7,3,2,3,4,4
0,1,R&D,3,LifeSci,3803,1,MfgDir,27780,13,8,5,3,1,2,2,2,4,2,3
0,1,HR,3,HR,3804,1,Scientist,23770,13,15,3,1,0,0,2,3,3,3,3
0,1,R&D,3,LifeSci,3805,1,SalesRep,24040,17,10,3,10,1,5,2,1,3,2,3
0,1,Sales,2,LifeSci,3806,2,SalesExec,23180,19,10,4,5,0,4,1,3,3,4,3
0,1,Sales,2,Medical,3807,1,SalesExec,20080,12,11,3,7,7,6,4,3,3,3,3
0,2,R&D,1,Medical,3808,1,Scientist,62440,22,6,3,6,1,3,1,4,4,3,4
0,1,R&D,2,Medical,3809,1,LabTech,27990,12,27,0,1,0,0,3,3,3,1,3
0,1,R&D,2,LifeSci,3810,3,Manager,105520,11,4,2,2,2,2,4,3,3,3,3
0,2,Sales,3,LifeSci,3811,2,HR,23290,15,9,2,3,0,2,1,1,3,3,3
0,1,R&D,2,LifeSci,3812,5,Manager,40140,13,24,3,1,0,1,4,4,3,3,3
0,1,Sales,3,Medical,3813,2,LabTech,74030,12,10,4,10,6,8,2,3,2,3,3
0,2,R&D,1,LifeSci,3814,1,Manager,22590,14,8,2,8,7,7,4,3,2,3,3
0,1,R&D,4,LifeSci,3815,2,LabTech,69320,13,5,5,5,1,2,4,1,3,3,3
0,1,R&D,1,Other,3816,1,Manager,46780,25,8,0,6,0,2,4,2,3,4,4
0,1,Sales,3,Marketing,3817,3,SalesRep,135820,17,1,3,1,0,1,3,4,2,2,3
0,1,R&D,4,Tech,3818,1,LabTech,23320,11,27,2,26,0,12,4,1,1,3,3
1,1,HR,3,Medical,3819,2,LabTech,24130,16,10,2,1,0,0,3,2,3,3,3
0,0,Sales,2,Marketing,3820,3,SalesExec,97050,18,4,3,4,1,3,2,3,2,2,3
0,2,R&D,3,Other,3821,2,Scientist,42940,20,32,2,30,12,13,2,3,3,2,4
0,1,R&D,2,LifeSci,3822,3,Scientist,47210,14,6,3,3,0,2,2,4,3,3,3
0,1,R&D,3,Tech,3823,3,Manager,25190,21,23,2,22,1,10,2,4,2,3,4
0,1,R&D,3,Medical,3824,1,ResearchDir,21210,13,6,2,6,1,1,2,2,2,3,3
0,1,Sales,2,Tech,3825,2,Scientist,29730,12,10,2,10,1,4,3,1,3,3,3
0,0,Sales,4,LifeSci,3826,2,MfgDir,58550,14,10,3,10,4,5,1,1,3,2,3
0,2,R&D,3,Medical,3827,2,Scientist,36170,21,10,5,5,0,3,4,1,3,3,4
0,1,R&D,1,Medical,3828,2,MfgDir,67250,17,7,3,3,1,1,3,3,3,3,3
0,2,Sales,4,Marketing,3829,5,MfgDir,103250,11,9,3,9,7,2,3,4,3,2,3
0,1,R&D,4,LifeSci,3830,3,HealthRep,69490,14,10,2,9,1,4,3,1,2,3,3
0,1,R&D,2,LifeSci,3831,3,Scientist,106090,17,10,2,7,7,7,2,1,3,3,3
0,1,R&D,1,LifeSci,3832,4,Scientist,44470,13,7,4,7,0,7,4,1,3,3,3
0,1,R&D,3,Medical,3833,2,SalesExec,21570,25,16,1,16,1,10,2,1,3,2,4
0,1,R&D,3,LifeSci,3834,3,MfgDir,46010,15,6,2,5,0,0,2,1,2,3,3
0,1,R&D,1,LifeSci,3835,1,LabTech,170990,14,3,2,2,2,2,3,4,3,3,3
1,2,R&D,5,Medical,3836,1,ResearchDir,24790,12,0,2,0,0,0,2,4,4,2,3
0,1,R&D,4,Medical,3837,2,Scientist,148520,19,27,3,5,1,0,4,3,3,2,3
0,1,Sales,4,LifeSci,3838,1,LabTech,72640,17,11,5,10,0,7,3,3,3,3,3
0,1,R&D,1,LifeSci,3839,1,LabTech,56660,14,18,2,18,14,12,1,3,3,3,3
0,0,R&D,3,Medical,3840,2,SalesExec,78230,13,15,3,14,2,9,3,3,3,3,3
0,1,R&D,4,Tech,3841,1,LabTech,78800,12,9,2,4,0,2,3,3,2,4,3
0,2,R&D,3,Tech,3842,2,Manager,131940,11,10,2,9,3,8,1,3,1,3,3
0,1,R&D,3,LifeSci,3843,2,LabTech,50670,11,10,3,10,3,9,4,4,3,2,3
0,1,R&D,4,LifeSci,3844,3,SalesExec,50790,11,10,3,5,0,2,4,3,4,3,3
1,1,R&D,3,LifeSci,3845,3,HealthRep,23210,12,15,0,13,6,0,4,1,3,3,3
0,1,R&D,3,LifeSci,3846,2,HealthRep,174440,14,8,4,8,7,7,2,2,1,3,3
0,1,R&D,3,Tech,3847,2,HealthRep,24040,17,18,2,4,3,3,3,4,2,2,3
0,2,Sales,2,Marketing,3848,1,LabTech,34520,11,14,2,10,0,2,1,4,3,2,3
0,2,Sales,4,Marketing,3849,3,Manager,22700,14,23,2,2,2,2,3,4,3,3,3
1,1,R&D,3,LifeSci,3850,2,Manager,173990,12,7,3,2,2,2,1,4,2,1,3
0,2,R&D,3,LifeSci,3851,2,Scientist,54880,22,6,6,6,1,3,1,4,3,3,4
0,1,Sales,4,LifeSci,3852,3,SalesExec,194190,14,5,2,3,0,2,2,3,3,1,3
0,2,R&D,3,LifeSci,3853,1,Scientist,28110,20,6,3,4,1,2,4,4,2,3,4
1,1,Sales,4,Marketing,3854,1,ResearchDir,36330,16,10,0,4,0,3,1,1,1,3,3
0,1,R&D,1,Medical,3855,2,Manager,41630,15,8,4,5,1,4,3,3,3,2,3
0,1,R&D,3,LifeSci,3856,3,SalesExec,21320,20,9,1,3,0,2,2,1,3,2,4
0,2,Sales,1,Marketing,3857,4,MfgDir,139730,14,7,3,7,0,7,4,3,3,2,3
0,1,Sales,3,Marketing,3858,2,ResearchDir,26840,12,7,2,5,1,0,4,2,3,3,3
0,1,Sales,2,LifeSci,3859,2,ResearchDir,108450,24,27,4,4,1,2,1,2,3,2,4
0,1,R&D,2,Medical,3860,3,SalesExec,43770,12,19,2,14,1,11,4,1,3,2,3
0,1,R&D,4,Medical,3861,2,SalesExec,37430,13,2,2,2,2,2,3,3,3,3,3
0,1,R&D,3,Medical,3862,3,LabTech,41480,11,11,3,11,7,9,4,2,3,3,3
0,1,R&D,3,LifeSci,3863,2,HealthRep,10510,14,15,2,4,1,3,1,2,3,3,3
0,1,HR,2,LifeSci,3864,2,Scientist,107390,11,30,3,15,2,12,3,3,3,3,3
0,0,R&D,4,LifeSci,3865,4,LabTech,103880,14,4,2,3,1,2,4,3,3,3,3
0,1,R&D,2,Medical,3866,2,HealthRep,114160,16,13,2,5,0,4,4,1,3,3,3
0,1,Sales,3,Marketing,3867,1,LabTech,26000,14,36,5,10,4,7,2,3,3,3,3
0,1,R&D,4,LifeSci,3868,1,Scientist,24220,11,14,2,14,6,11,3,3,3,3,3
1,2,R&D,4,Medical,3869,1,ResearchDir,54720,11,13,3,11,6,7,4,4,4,2,3
0,2,R&D,2,LifeSci,3870,2,Scientist,24510,12,19,3,13,2,9,4,4,4,3,3
0,1,R&D,2,Medical,3871,2,SalesRep,42400,14,10,2,10,0,9,1,2,2,2,3
0,1,R&D,3,Medical,3872,5,SalesExec,109990,18,6,3,6,0,4,4,4,3,2,3
0,1,R&D,4,Tech,3873,5,Scientist,50030,13,10,5,9,1,6,4,2,2,3,3
0,1,R&D,4,Tech,3874,2,SalesExec,127420,11,10,4,10,0,2,1,4,3,2,3
0,1,R&D,4,Medical,3875,1,LabTech,42270,18,17,3,2,2,2,4,1,2,2,3
0,2,Sales,2,Medical,3876,1,SalesExec,39170,15,4,2,4,3,3,4,2,3,3,3
0,1,R&D,4,Medical,3877,3,LabTech,183030,22,29,2,3,1,2,2,2,3,2,4
0,1,R&D,3,Medical,3878,2,MfgDir,23800,13,23,3,8,0,0,3,3,3,1,3
0,1,R&D,4,LifeSci,3879,4,Manager,137260,12,21,6,2,0,2,4,3,3,4,3
0,1,R&D,3,LifeSci,3880,1,SalesRep,47770,18,2,3,2,0,2,4,1,3,3,3
0,0,R&D,2,Medical,3881,2,HealthRep,63850,13,7,6,6,1,2,3,4,3,2,3
0,1,R&D,2,Tech,3882,3,SalesExec,199730,12,10,2,3,0,2,1,3,2,3,3
0,1,R&D,3,Tech,3883,3,HealthRep,68610,12,8,2,2,2,2,3,4,3,2,3
1,1,HR,3,LifeSci,3884,3,LabTech,49690,12,5,3,5,1,2,4,3,3,3,3
0,1,R&D,2,LifeSci,3885,1,SalesExec,198450,11,7,3,0,0,0,4,3,2,3,3
0,1,R&D,3,LifeSci,3886,4,ResearchDir,133200,11,11,2,4,1,2,2,4,3,3,3
1,2,Sales,2,Marketing,3887,1,HealthRep,63470,12,19,3,9,7,7,4,3,3,1,3
1,1,Sales,3,LifeSci,3888,2,Scientist,27430,19,1,2,1,0,0,4,2,3,3,3
0,0,R&D,2,Medical,3889,1,HR,108800,23,7,5,7,5,7,4,4,3,3,4
0,1,R&D,1,LifeSci,3890,5,LabTech,23420,11,8,2,4,1,2,1,2,3,3,3
0,1,Sales,3,LifeSci,3891,2,Scientist,176500,19,15,6,15,4,13,2,4,4,1,3
0,1,Sales,4,Medical,3892,1,Manager,40250,13,19,5,1,0,0,3,4,4,2,3
0,1,Sales,3,LifeSci,3893,3,Manager,97250,11,14,0,14,2,13,2,2,3,3,3
0,2,R&D,3,LifeSci,3894,1,LabTech,119040,12,6,4,6,1,3,3,4,2,3,3
0,1,R&D,2,LifeSci,3895,1,HealthRep,21770,13,10,5,10,8,7,2,4,3,3,3
1,1,R&D,2,Medical,3896,2,Scientist,75250,14,3,2,3,0,2,3,4,3,3,3
0,1,HR,3,LifeSci,3897,1,Scientist,48340,14,9,1,8,6,7,3,4,3,4,3
0,2,R&D,3,LifeSci,3898,3,SalesExec,20420,16,6,2,5,1,4,1,4,4,3,3
0,1,R&D,4,LifeSci,3899,2,SalesExec,22200,11,10,2,10,8,8,4,4,3,1,3
0,1,R&D,3,LifeSci,3900,3,SalesExec,10520,13,5,3,5,0,4,3,3,3,3,3
0,1,Sales,4,Marketing,3901,1,Scientist,28210,17,10,3,10,8,7,4,3,3,3,3
0,1,R&D,2,LifeSci,3902,2,Scientist,192370,11,9,2,5,1,2,4,3,3,3,3
0,1,HR,4,LifeSci,3903,3,Scientist,41070,11,17,2,13,6,7,3,4,2,1,3
0,0,Sales,3,LifeSci,3904,2,MfgDir,83960,15,25,3,23,14,4,3,3,2,2,3
1,1,Sales,2,Medical,3905,2,Manager,20070,12,1,2,1,0,0,4,3,3,2,3
1,2,R&D,3,Medical,3906,2,SalesExec,196270,11,25,1,23,14,10,3,3,1,3,3
0,1,R&D,1,Medical,3907,1,SalesExec,106860,14,3,2,3,0,2,4,3,4,3,3
0,1,R&D,4,LifeSci,3908,1,ResearchDir,29420,22,21,4,21,8,6,4,2,3,3,4
0,2,Sales,1,Marketing,3909,2,LabTech,88580,16,10,2,5,1,3,1,3,2,3,3
0,1,R&D,2,LifeSci,3910,1,SalesExec,167560,11,6,5,5,0,3,2,3,4,3,3
0,0,Sales,2,Medical,3911,2,Scientist,107980,14,10,5,3,1,2,3,2,3,1,3
0,1,R&D,2,Tech,3912,1,HealthRep,23230,16,18,2,1,0,0,2,1,3,3,3
0,1,R&D,3,LifeSci,3913,1,Scientist,14160,15,6,3,6,1,2,2,1,4,2,3
0,1,R&D,3,Medical,3914,4,SalesExec,46150,12,19,3,10,0,9,3,2,3,2,3
0,1,Sales,4,LifeSci,3915,1,LabTech,24610,20,17,4,7,0,7,4,3,3,3,4
0,1,Sales,4,Marketing,3916,1,LabTech,87220,17,10,3,10,0,8,2,4,2,3,3
0,0,R&D,2,LifeSci,3917,2,SalesExec,39550,12,4,5,1,0,0,3,2,1,3,3
0,1,R&D,4,Tech,3918,3,SalesExec,99570,20,13,1,10,0,3,3,4,2,3,4
1,1,R&D,3,Medical,3919,2,MfgDir,33760,20,16,3,2,2,2,2,1,3,3,4
1,1,R&D,3,Medical,3920,2,ResearchDir,88230,13,10,3,0,0,0,1,2,3,3,3
0,1,Sales,4,LifeSci,3921,3,MfgDir,103220,14,3,2,3,1,2,3,2,1,3,3
0,2,Sales,3,Marketing,3922,2,SalesExec,46210,18,9,3,5,1,4,4,4,2,3,3
0,0,R&D,3,LifeSci,3923,2,MfgDir,109760,11,9,3,9,5,8,4,4,3,2,3
0,1,R&D,3,Tech,3924,1,Scientist,36600,11,10,0,4,0,2,4,3,1,2,3
0,1,Sales,3,LifeSci,3925,3,MfgDir,104820,11,21,6,21,12,8,2,2,2,2,3
0,1,R&D,4,Medical,3926,1,SalesRep,71190,15,9,2,5,0,3,3,3,4,3,3
0,2,Sales,3,LifeSci,3927,1,ResearchDir,95820,12,10,2,9,0,7,4,1,3,3,3
0,2,Sales,4,Marketing,3928,1,SalesExec,45080,11,3,5,2,2,1,1,4,3,3,3
1,2,R&D,3,LifeSci,3929,1,HR,22070,14,6,4,4,1,2,3,4,2,3,3
0,1,R&D,2,LifeSci,3930,3,LabTech,77560,15,6,3,5,0,2,1,3,3,4,3
0,1,Sales,3,LifeSci,3931,1,Manager,66940,13,6,2,6,1,4,3,4,2,2,3
1,1,Sales,3,Marketing,3932,5,Scientist,36910,13,2,3,2,2,2,2,2,3,3,3
0,2,R&D,4,LifeSci,3933,1,SalesExec,23770,21,10,2,3,0,2,4,3,4,3,4
0,1,Sales,3,LifeSci,3934,3,SalesExec,23130,11,12,5,7,1,7,3,1,3,3,3
0,1,R&D,2,Medical,3935,2,HealthRep,176650,11,6,5,5,1,2,4,4,3,2,3
0,0,R&D,4,Medical,3936,1,SalesRep,25960,14,13,4,11,1,7,4,2,2,3,3
0,1,Sales,4,Marketing,3937,1,SalesExec,47280,11,8,4,5,0,4,4,4,4,3,3
1,1,R&D,3,LifeSci,3938,1,SalesExec,43020,13,11,3,0,0,0,1,1,2,1,3
0,2,R&D,3,Medical,3939,1,HealthRep,29790,12,9,3,6,0,5,3,2,2,3,3
1,1,HR,4,HR,3940,2,LabTech,168850,14,10,2,1,0,0,1,3,3,3,3
0,1,R&D,4,Other,3941,2,SalesRep,55930,13,1,3,1,0,0,4,1,3,3,3
0,1,R&D,1,Medical,3942,1,SalesRep,104450,18,10,3,7,1,7,3,3,3,3,3
0,0,R&D,4,LifeSci,3943,1,LabTech,87400,11,12,2,7,0,7,2,2,3,3,3
0,1,R&D,2,Tech,3944,1,MfgDir,25140,11,15,2,1,1,0,2,4,3,2,3
1,2,R&D,4,Other,3945,3,SalesExec,76550,12,6,3,1,0,0,3,3,3,3,3
0,1,HR,3,Other,3946,1,HealthRep,174650,13,7,3,5,0,4,2,2,2,3,3
0,1,R&D,2,LifeSci,3947,1,SalesExec,73510,20,34,3,1,0,0,3,1,3,3,4
0,0,R&D,3,Other,3948,1,Scientist,108200,12,11,2,9,1,7,4,2,2,3,3
0,1,R&D,3,Medical,3949,1,SalesRep,121690,19,5,2,5,0,4,3,1,3,3,3
0,0,R&D,4,Medical,3950,1,Scientist,196260,21,15,5,15,0,7,4,3,3,2,4
0,0,R&D,4,Medical,3951,2,HealthRep,20700,13,27,2,3,0,2,1,3,2,4,3
0,1,Sales,2,Marketing,3952,1,LabTech,67820,16,10,2,9,1,8,2,4,3,3,3
0,1,Sales,2,LifeSci,3953,5,SalesExec,77790,12,6,2,2,2,2,4,4,3,3,3
1,1,Sales,2,Marketing,3954,5,HealthRep,27910,14,1,3,1,1,0,2,2,3,4,3
0,1,R&D,2,LifeSci,3955,2,SalesExec,32010,11,5,3,5,0,4,4,3,3,2,3
1,1,R&D,3,Other,3956,4,Scientist,49680,14,1,3,1,0,0,3,1,3,3,3
0,1,R&D,5,LifeSci,3957,5,SalesExec,131200,12,13,6,12,5,7,1,4,3,2,3
0,1,R&D,4,LifeSci,3958,1,Manager,40330,14,15,2,2,2,2,1,3,3,3,3
0,1,R&D,1,LifeSci,3959,2,SalesExec,32910,16,5,2,5,0,3,2,2,3,2,3
0,1,Sales,4,Marketing,3960,1,SalesRep,42720,13,24,3,2,2,2,3,4,3,4,3
0,1,R&D,3,Tech,3961,4,Scientist,50560,12,15,2,12,5,7,4,1,3,2,3
1,2,Sales,4,LifeSci,3962,1,Scientist,28440,12,6,2,5,2,3,3,2,2,4,3
0,1,R&D,2,Tech,3963,2,SalesExec,27030,14,19,2,10,4,7,3,2,2,3,3
1,1,R&D,4,LifeSci,3964,2,Scientist,19040,22,10,4,10,7,7,3,4,3,3,4
0,1,R&D,5,Medical,3965,2,LabTech,82240,19,14,3,10,7,6,4,1,3,3,3
0,1,Sales,3,Medical,3966,2,SalesExec,47660,12,5,3,5,0,3,3,4,4,3,3
0,1,Sales,4,Marketing,3967,2,LabTech,26100,12,9,2,4,2,2,3,3,3,2,3
0,0,R&D,2,LifeSci,3968,2,MfgDir,57310,17,6,2,2,2,2,2,2,3,3,3
0,1,R&D,2,Medical,3969,1,ResearchDir,25390,12,7,3,4,0,2,3,1,2,3,3
0,1,R&D,4,Other,3970,2,LabTech,57140,11,10,2,0,0,0,2,1,2,3,3
0,0,Sales,1,LifeSci,3971,2,ResearchDir,43230,18,15,3,7,1,7,2,4,3,3,3
0,0,Sales,4,Marketing,3972,3,SalesExec,73360,11,13,3,11,3,8,1,2,3,3,3
1,2,R&D,1,LifeSci,3973,1,MfgDir,134990,23,11,2,7,0,7,4,1,2,4,4
1,1,R&D,3,LifeSci,3974,1,LabTech,137580,11,10,5,10,0,8,4,1,1,3,3
0,2,R&D,1,Medical,3975,2,HealthRep,51550,18,7,3,2,2,2,3,4,3,2,3
0,0,HR,5,Medical,3976,3,SalesExec,22580,18,7,2,3,1,2,1,3,2,3,3
0,1,R&D,3,LifeSci,3977,3,Scientist,35970,13,11,2,3,1,2,2,2,1,1,3
0,1,R&D,1,Tech,3978,3,LabTech,25150,18,23,2,22,13,5,3,3,4,2,3
0,1,Sales,3,Marketing,3979,2,Manager,44200,11,9,3,7,0,2,1,3,3,3,3
1,1,HR,1,Tech,3980,3,SalesExec,65780,15,6,3,5,1,4,4,2,3,2,3
1,1,R&D,3,Medical,3981,1,SalesExec,44220,11,13,2,9,3,7,4,2,4,3,3
0,1,Sales,2,Medical,3982,3,SalesExec,102740,18,12,3,5,0,3,3,4,3,3,3
0,1,R&D,3,LifeSci,3983,2,LabTech,53430,14,10,5,10,4,8,2,3,3,2,3
0,0,R&D,4,Medical,3984,1,LabTech,23760,12,37,3,16,14,14,2,2,2,3,3
0,1,R&D,1,Tech,3985,3,MfgDir,53460,14,6,3,5,0,3,2,3,4,2,3
